mean_erythema,p90_erythema,red_excess_ratio,p90_red_excess,rg_ratio,rb_ratio,mean_hue,std_hue,mean_saturation,std_saturation,mean_value,std_value,ycbcr_cr_mean,ycbcr_cr_std,skin_pixel_fraction,sobel_roughness,p90_roughness,sobel_direction_entropy,laplacian_sharpness,chromatic_dispersion,luminance_convexity,texture_contrast,texture_homogeneity,edge_density,category_index,category_name
21.3318,48.5778,23.3424,29.8096,1.3742,1.5746,28.6589,18.5948,48.2438,22.7029,132.3978,32.1673,153.5401,22.2537,0.9268,21.7882,65.6623,2.637,1247.0597,30.0,16.502,26.3114,38.2612,23.8031,0,Infection_Indicators
28.3012,43.6484,20.5248,32.5291,1.4758,1.5724,12.7039,17.9705,49.6369,13.4011,113.88,34.6145,153.2161,23.2798,0.9169,36.6644,57.4302,2.7714,1309.2316,87.9556,17.3861,23.9986,35.1579,42.9027,0,Infection_Indicators
26.2807,49.9445,19.6108,32.7249,1.2548,1.3759,18.6451,12.6934,47.7552,14.5877,115.3877,36.359,160.4067,12.7827,0.8216,40.9907,79.5911,2.7312,893.4281,60.4636,13.1766,16.5205,41.5858,12.934,0,Infection_Indicators
12.0,39.9659,15.8011,25.7161,1.1779,1.2782,17.1687,12.1794,58.3233,12.8764,138.9119,34.3245,162.1683,14.479,0.7887,25.1057,57.2025,2.5927,1640.8114,69.0794,14.9457,14.6219,33.6746,23.1173,0,Infection_Indicators
20.8266,38.9559,15.5876,31.4561,1.3037,1.2983,27.3465,13.215,62.493,21.6637,139.1413,34.5811,158.7566,8.2893,0.96,27.2288,66.8045,2.6451,1079.0382,94.6739,18.9876,20.628,50.6116,20.6177,0,Infection_Indicators
19.8487,35.7771,21.8932,39.3105,1.3567,1.1992,17.3143,25.2387,34.9006,20.9733,96.0665,38.0465,149.7537,17.6084,0.8927,31.9888,60.7372,2.5944,1276.7944,56.2531,15.5215,19.855,43.5399,25.8931,0,Infection_Indicators
24.546,47.6817,20.8536,36.995,1.2456,1.4774,13.709,17.2254,49.6775,16.6149,138.2283,25.7932,159.7437,20.9159,0.9376,39.8485,73.8973,2.5424,1087.5764,47.6257,10.254,16.9933,45.3375,21.7824,0,Infection_Indicators
24.9072,45.507,14.6688,27.8318,1.484,1.3415,16.123,10.06,67.6904,18.9967,138.4256,38.2071,151.4442,16.0074,0.7587,21.2326,74.7999,2.9787,478.7472,58.573,14.9967,15.639,36.4832,19.4493,0,Infection_Indicators
20.9403,48.3957,21.5187,30.3619,1.416,1.6958,18.1573,17.1746,46.8826,23.8314,132.1234,37.215,154.6371,15.7432,0.9904,40.4449,71.0647,2.7494,1731.2472,81.7381,17.4766,18.2668,35.8861,29.2095,0,Infection_Indicators
26.3236,50.7774,21.9417,39.823,1.1676,1.1953,18.4788,11.3026,38.6184,12.3688,137.1313,23.9171,148.3322,17.1936,0.992,32.1937,62.06,2.3,1930.255,57.2991,17.299,25.896,49.9216,24.0833,0,Infection_Indicators
12.0,32.0481,25.7123,42.3273,1.479,1.223,15.0423,12.0656,41.2392,13.2455,145.4617,30.188,158.4675,13.7186,0.8829,31.6664,63.6641,2.4424,552.674,99.771,17.6455,21.6345,53.1097,17.4989,0,Infection_Indicators
36.9214,66.8892,27.4115,38.2057,1.3853,1.481,19.8507,10.8518,36.7471,17.563,132.4782,27.2439,158.9634,24.3231,0.7758,43.93,75.7843,2.5337,1073.6102,72.1118,12.2771,20.1236,44.036,21.0394,0,Infection_Indicators
27.2767,46.4609,12.0943,27.9769,1.3069,1.6121,12.8216,8.9115,40.7476,22.6727,107.6131,16.0,152.8419,18.207,0.8452,43.281,78.6655,2.7892,352.1033,57.0066,14.7617,23.6953,38.9215,23.2239,0,Infection_Indicators
21.5825,44.8263,18.3289,32.9059,1.3011,1.287,20.28,10.872,47.6185,20.1934,133.671,27.588,140.7029,20.5753,0.9584,36.6851,71.6234,2.8996,913.9133,58.8017,9.7229,10.2783,52.2588,31.3629,0,Infection_Indicators
25.9057,38.744,16.5338,27.564,1.108,1.4515,27.4237,14.5736,48.0274,21.1173,129.6134,43.9176,157.4163,22.5274,0.9194,46.2494,99.2283,2.6446,1193.6098,59.5265,18.8021,21.8422,27.2634,15.7383,0,Infection_Indicators
38.2268,56.3962,10.0,22.8765,1.2884,1.3863,26.2366,11.7314,57.7721,12.6953,147.9334,28.6796,156.514,14.6545,0.9149,34.7587,92.2999,2.7742,1277.4007,43.2664,11.1399,14.8285,25.0149,31.1986,0,Infection_Indicators
28.5644,42.2469,21.1262,31.8435,1.4668,1.6649,16.6789,12.0513,50.4209,16.3889,152.2121,37.1776,142.6345,21.2732,0.7572,35.0236,86.5185,2.7247,1064.3063,63.3237,7.0752,29.9696,43.3306,25.8795,0,Infection_Indicators
21.7996,44.797,22.8231,29.4299,1.4894,1.357,16.1641,17.1202,51.721,15.5306,106.7908,27.7298,160.7415,12.8999,0.7628,18.0,51.376,2.6638,1369.2528,30.0,15.0087,13.8836,47.8675,27.6431,0,Infection_Indicators
18.1533,43.7473,10.0,16.6802,1.3065,1.3334,14.4604,16.933,34.1458,21.4921,134.9557,26.733,145.7325,13.9944,0.9181,38.8448,91.8188,2.8659,658.5321,58.0458,10.8792,28.9834,33.4257,28.809,0,Infection_Indicators
27.2739,50.8301,23.5618,39.955,1.2808,1.15,12.6921,21.5666,29.4754,14.4698,177.8921,33.468,162.4963,18.1713,0.889,26.0595,76.674,2.6185,1334.5332,56.8697,12.1876,26.3683,50.213,33.9749,0,Infection_Indicators
13.1324,40.5041,17.7979,26.5132,1.173,1.5212,25.5786,17.2808,48.5538,13.5546,121.063,40.7473,161.4554,15.8439,0.833,35.6753,58.9392,2.7166,671.659,98.4055,8.8782,22.1369,51.0596,14.843,0,Infection_Indicators
26.3739,48.3795,35.1513,41.984,1.3475,1.2723,22.0162,13.542,36.3913,16.7419,92.5465,39.2565,169.3109,16.9793,0.9751,38.2365,85.4219,2.8787,1053.7386,68.5466,16.6106,14.1739,52.7009,34.2764,0,Infection_Indicators
29.3015,48.1561,29.3504,36.9653,1.3524,1.5034,17.9648,11.0082,53.9327,21.2451,136.6745,41.4881,164.1914,16.5372,0.9894,40.3482,63.7504,3.0,280.0,79.7762,7.754,30.0205,40.359,21.6242,0,Infection_Indicators
18.1717,40.8092,19.5401,36.0236,1.2413,1.5623,15.075,7.9696,56.8536,23.1383,130.654,29.2063,149.5815,17.3065,0.8946,33.9342,84.0731,2.8792,1099.9523,83.5001,16.9801,29.6367,39.3236,11.7023,0,Infection_Indicators
20.6423,44.3536,13.3531,25.8496,1.3475,1.2553,11.565,15.5319,55.9349,20.1383,137.9519,27.8751,148.3549,19.339,0.8269,40.349,92.746,2.7558,1735.9356,74.3333,19.5984,12.9472,32.0734,22.0317,0,Infection_Indicators
18.1856,45.5161,18.5384,32.9637,1.4913,1.212,25.8443,12.1838,28.0,12.697,133.8605,25.1483,155.3837,17.353,0.7655,36.4755,62.9525,2.4007,280.0,51.652,10.2889,19.5637,41.2934,29.2397,0,Infection_Indicators
21.351,49.6255,20.891,38.1771,1.3761,1.421,18.6283,9.7188,59.0583,26.1324,112.8468,24.8318,154.0413,12.1418,0.7907,29.7334,52.076,2.8215,1966.0224,85.4299,14.8503,27.1619,51.8472,19.3343,0,Infection_Indicators
17.7627,35.6892,25.3186,33.0402,1.289,1.2161,15.3696,15.1902,56.8223,19.4272,137.0828,26.1811,163.6661,17.734,0.9459,30.7511,55.7249,2.7052,1323.8308,49.3565,13.5945,18.0434,64.0,26.4563,0,Infection_Indicators
13.4329,34.23,17.94,31.6674,1.243,1.3765,23.0355,15.3312,34.3664,15.6052,100.3529,31.4595,158.9809,17.6728,0.897,47.1144,89.3019,2.6361,1277.6793,83.8238,15.8662,29.0774,47.178,22.3636,0,Infection_Indicators
27.4412,43.138,28.2773,34.9924,1.5161,1.4887,11.587,15.0291,40.6674,19.0574,113.6735,30.5288,152.3797,13.8073,0.8467,33.1409,73.6092,2.6359,280.0,57.9036,13.2089,22.1347,37.1786,23.0615,0,Infection_Indicators
28.4821,59.6779,26.5722,33.1566,1.3445,1.1861,17.0232,15.0277,41.9091,17.0161,153.172,31.4339,156.3658,11.7576,0.8115,41.1737,66.876,2.7397,1491.1262,30.0,18.6144,29.3181,40.5826,10.0,0,Infection_Indicators
18.3339,44.907,21.8945,31.6789,1.1249,1.3094,21.9796,18.6608,33.364,29.9027,120.0502,22.8147,159.519,14.6068,0.9577,22.8014,59.1883,2.5141,861.0307,83.4022,11.7838,30.5949,52.6081,24.8392,0,Infection_Indicators
12.4951,32.8114,19.4234,32.0065,1.3904,1.15,14.3648,21.0167,40.764,12.7175,117.0412,46.4753,143.1782,11.7948,0.8984,23.453,62.3226,2.7595,1938.3374,92.7,16.7158,16.1256,42.6078,21.9577,0,Infection_Indicators
23.3222,51.2471,27.882,42.7023,1.2833,1.7906,17.0889,12.0523,62.2856,11.3659,92.5518,32.8369,155.9878,15.0884,0.8214,39.736,66.7123,2.7385,743.5126,62.8869,17.4104,33.7234,47.6354,10.0,0,Infection_Indicators
17.7665,47.5797,22.2154,35.3787,1.2784,1.6099,20.5398,15.2762,34.5695,19.2913,104.3609,27.532,150.2924,11.7351,0.8888,20.3851,65.002,2.9994,1128.5015,40.7169,11.2172,15.4912,52.9167,20.4245,0,Infection_Indicators
27.6616,50.9535,27.3002,41.2565,1.3872,1.4318,22.1176,13.0443,43.5103,20.029,145.5227,29.4394,156.0013,20.6024,0.9187,46.7353,97.1355,2.6014,777.3014,33.5317,16.2388,22.1252,51.035,18.4465,0,Infection_Indicators
17.5159,42.9501,21.5468,36.2985,1.1278,1.4562,9.5045,14.6877,63.0799,13.7345,112.8135,37.3482,145.2004,13.469,0.7997,44.3273,79.1366,2.7314,1268.6184,68.8027,12.6435,23.2204,42.0101,25.9757,0,Infection_Indicators
18.5815,36.9203,17.6855,33.3914,1.2672,1.5148,16.2881,16.1928,48.9834,18.6379,123.8121,40.6084,171.5448,16.0353,0.8776,25.2,77.2958,2.6108,1048.4403,70.1318,18.8122,25.6525,49.5349,20.2293,0,Infection_Indicators
21.2547,50.7155,26.8358,34.8621,1.3302,1.376,24.7202,14.1651,35.9241,16.2291,158.5739,40.6045,160.2217,12.5979,0.8778,32.5044,85.6527,3.0,1313.3437,79.1104,18.8728,27.3442,49.9776,20.9519,0,Infection_Indicators
16.7877,41.4153,20.7056,29.9523,1.4595,1.2833,14.0916,13.2882,46.2151,16.8112,128.2816,33.5503,146.4221,10.9868,0.8801,36.0424,76.2633,2.6963,644.9048,64.4393,14.8593,17.6293,30.5726,34.3482,0,Infection_Indicators
23.7615,44.1409,23.6729,35.1692,1.4401,1.2675,9.3113,15.0803,53.1386,17.4507,128.843,30.8845,153.4059,10.6078,0.8049,37.562,64.2746,2.8219,1228.6714,67.0251,10.0194,19.911,25.5835,24.1601,0,Infection_Indicators
26.1355,54.1835,19.0301,29.125,1.5866,1.3031,24.4644,14.6121,44.0881,24.769,146.2967,34.0746,157.7379,9.4976,0.998,31.2122,51.4915,2.9155,531.5387,54.6915,11.8984,27.1793,34.4897,17.866,0,Infection_Indicators
12.0,32.3479,20.5996,31.122,1.1,1.3862,18.2785,13.1932,36.6168,12.7249,155.7874,28.1461,158.2145,12.459,0.781,29.2877,71.073,2.6498,1334.4663,56.5766,15.0288,19.556,43.063,20.8835,0,Infection_Indicators
19.7079,37.4873,17.3657,27.8903,1.4506,1.15,21.3429,11.0277,41.3884,13.9591,158.4173,32.1142,161.5326,21.2021,0.7889,34.1788,69.2733,2.7347,898.5983,62.2968,13.4634,23.4727,47.4584,22.1281,0,Infection_Indicators
23.2289,50.7336,18.6065,28.7176,1.1553,1.478,24.6731,16.4236,44.1773,15.6227,175.7218,22.0392,149.2091,14.4098,0.8991,29.4406,54.7313,2.8973,854.2707,51.2238,17.9156,12.7695,55.8702,28.3835,0,Infection_Indicators
30.6792,46.2824,17.615,24.9334,1.2741,1.5282,13.6722,19.0882,47.2853,15.4001,134.4166,22.3158,152.2468,14.9438,0.9777,33.887,58.8169,2.6877,1289.1668,60.1575,16.6509,16.1572,51.0271,23.7918,0,Infection_Indicators
14.7201,41.9166,10.8615,20.9273,1.453,1.4389,11.643,13.7149,48.7153,18.7899,101.1241,25.7678,155.5515,18.1452,0.8723,39.2648,82.023,2.6821,1377.143,74.4863,10.8002,9.552,39.8556,29.5106,0,Infection_Indicators
27.4109,56.3117,24.7218,35.4625,1.3026,1.309,16.3392,22.26,39.3221,23.8124,106.7907,35.4153,158.0796,22.4849,0.801,48.1175,87.4215,2.5933,746.3366,30.0,14.2391,26.6971,34.8896,28.5116,0,Infection_Indicators
26.4871,49.5003,20.6945,28.5322,1.414,1.6445,23.26,17.5434,46.5408,19.7474,162.9901,22.6706,153.5539,12.9097,0.9539,21.1248,60.0623,2.9458,935.1117,80.4425,16.1505,23.5691,40.7601,14.6863,0,Infection_Indicators
19.7749,36.0098,23.4727,29.9706,1.4082,1.15,20.9706,18.0211,51.2979,17.6223,161.6648,33.1889,144.1738,16.7733,0.7632,32.6788,64.7898,2.7745,2093.988,86.5471,9.3993,23.0798,54.6642,13.2747,0,Infection_Indicators
23.8265,39.667,32.2789,46.2791,1.5108,1.6625,32.0,10.006,48.1859,8.6306,123.563,28.1626,169.4641,12.9015,0.8594,47.0672,80.9473,2.4647,280.0,64.5122,6.0,19.0782,56.147,25.3442,0,Infection_Indicators
38.9009,55.6331,25.8467,37.6487,1.2135,1.3797,15.5677,12.0604,60.1785,18.1296,140.3642,27.2807,164.2428,15.1497,0.8156,27.6331,65.5962,2.7068,1773.8319,97.1902,9.0589,14.2671,40.7894,17.6958,0,Infection_Indicators
42.5597,60.2638,28.5341,42.1034,1.1588,1.15,15.115,18.3268,50.6525,17.0032,154.554,27.1778,157.4333,19.0635,0.8866,35.5941,89.6761,2.5355,1380.2802,114.6638,13.5826,23.3598,37.0955,24.1781,0,Infection_Indicators
23.3671,50.694,15.0211,25.8981,1.3661,1.5345,20.2014,17.7365,42.4347,14.5462,144.774,39.8916,149.6,13.6962,0.9391,24.887,69.5519,2.6983,1062.8069,59.5742,9.3069,20.3712,40.6797,20.6494,0,Infection_Indicators
30.2987,60.0034,19.4529,26.4933,1.4403,1.4128,24.4699,12.9506,36.1124,24.3923,127.2304,33.5509,164.6433,11.8722,0.9413,44.0753,66.6271,2.8417,499.9113,49.9809,19.4043,26.3171,42.4989,24.5803,0,Infection_Indicators
17.1762,44.3,15.8956,26.6207,1.1682,1.7387,14.9651,17.4998,44.6927,16.5575,95.5716,31.3112,147.892,9.2737,0.7643,51.3231,77.3929,2.7511,1773.7394,82.0004,20.7897,16.9147,44.0891,10.0,0,Infection_Indicators
27.5745,59.1552,19.0838,30.1326,1.4448,1.4007,21.9707,21.0534,49.4318,19.4024,124.6218,16.0,158.7186,15.6207,0.9243,32.5714,74.5601,2.7148,1496.0665,60.0916,16.1061,18.1355,37.8014,23.5471,0,Infection_Indicators
23.2773,41.3754,18.41,26.7221,1.265,1.2846,18.2665,20.533,40.6237,15.8055,121.6956,30.7763,146.6957,15.7552,0.9728,49.5831,108.9315,2.6686,711.139,81.6818,13.6087,14.3523,32.5298,35.5735,0,Infection_Indicators
24.7113,45.3681,18.3065,30.733,1.1,1.3207,24.267,8.2374,28.0,20.5703,159.8731,24.3685,149.1012,12.121,0.8512,25.8199,52.0007,2.7424,1297.6256,30.0,10.5726,14.2437,40.9493,19.5027,0,Infection_Indicators
21.8526,33.9763,19.9842,35.7124,1.2751,1.404,17.3717,7.9298,55.8275,22.0655,152.2667,47.9635,147.7679,14.6584,0.9944,35.4935,79.6233,2.8968,1197.6844,36.6197,14.6012,32.5916,53.293,19.0351,0,Infection_Indicators
34.1408,55.8243,17.4476,32.9758,1.1,1.5427,16.1685,17.2948,46.2269,11.056,158.2859,47.3736,159.4509,15.7699,0.8928,44.352,87.6763,2.7498,765.5751,89.6409,13.6332,15.6734,50.9811,21.1358,0,Infection_Indicators
23.3794,53.2905,15.3301,32.9296,1.1,1.3046,28.3641,15.5844,54.4562,13.9498,115.031,23.4525,155.3201,8.0235,0.8302,37.2168,96.213,2.575,571.6299,30.0,15.1586,21.2752,49.2322,15.7822,0,Infection_Indicators
16.0571,39.98,18.4826,33.3575,1.3912,1.3312,11.8765,13.6661,56.8595,11.1277,108.3982,32.8839,149.1074,12.8299,0.8034,44.8611,73.5593,2.6122,577.0521,35.2383,11.4799,25.3917,41.4246,19.9802,0,Infection_Indicators
28.0319,47.2255,22.7761,37.0229,1.2645,1.373,10.7384,10.8354,55.4201,21.421,165.2413,27.8764,152.7401,8.8477,0.9318,47.3553,91.7426,2.5469,1268.8434,92.0239,13.1981,10.3979,49.8858,11.2747,0,Infection_Indicators
16.1372,32.7944,21.3284,33.2324,1.1883,1.3103,9.2261,14.69,43.7584,10.472,129.0843,37.0111,157.5892,14.7037,0.952,35.4734,81.2298,2.7627,1210.6403,85.5187,11.6135,33.5876,38.795,23.2106,0,Infection_Indicators
18.9336,33.6019,10.0,24.2997,1.2499,1.4702,19.3781,18.7157,37.2745,17.6368,147.2755,34.5284,158.9792,20.4322,0.7688,22.6893,53.0912,2.6593,1330.3618,61.3102,18.4888,23.2186,38.0132,25.1995,0,Infection_Indicators
16.4608,47.0743,15.592,21.8878,1.4712,1.5508,21.3391,18.7877,38.0865,19.5687,126.9965,37.9282,155.1934,14.4602,0.9566,35.8904,58.0945,2.9973,676.6237,30.0,14.8018,24.6534,45.0965,10.3278,0,Infection_Indicators
12.5126,38.1629,17.5908,31.5376,1.1812,1.5473,15.3451,13.0019,43.1021,18.4896,175.0273,33.8521,155.1171,19.8692,0.8648,37.7131,90.5634,2.6358,913.4784,36.7668,15.2434,11.5279,41.3,30.6632,0,Infection_Indicators
24.363,40.0948,24.8482,33.107,1.481,1.4475,25.0847,15.6549,35.586,12.0009,115.4698,36.6344,164.3202,23.3974,0.9354,24.6548,58.754,2.8145,1440.0317,71.5183,14.4298,23.3242,45.5855,31.3448,0,Infection_Indicators
29.0581,46.7808,24.3192,38.0046,1.3479,1.387,19.3787,12.6545,50.6844,14.3193,127.3229,27.4228,162.0476,15.9531,0.8029,43.9065,83.9313,2.6333,605.3919,76.1592,15.8874,15.7022,54.735,26.5053,0,Infection_Indicators
6.774,19.5491,7.09,16.1178,1.2086,1.3355,27.2976,13.4297,44.2621,15.2219,130.1341,43.4625,143.4653,13.2898,0.7733,72.4687,129.4863,2.5862,1941.588,25.4706,10.793,41.669,39.723,53.6756,1,Minor_Injury
12.6652,25.4992,12.0579,28.0466,1.339,1.434,17.5001,15.2801,37.5449,16.0528,136.7877,35.6958,156.1412,11.351,0.8575,34.184,143.9651,2.5424,1822.7026,32.9102,9.3977,39.6633,35.044,32.8604,1,Minor_Injury
10.5832,16.9207,8.6354,19.1392,1.1294,1.3332,20.5429,14.7939,30.4385,22.3762,109.866,36.7544,151.7512,14.9321,0.9998,51.218,152.5611,2.4982,2548.6647,34.1344,10.4126,29.3074,42.0669,29.7399,1,Minor_Injury
15.7212,26.7151,12.9169,20.9154,1.1961,1.2693,27.4904,12.9784,48.8235,15.4534,183.4696,31.3138,142.3826,19.9629,0.8403,32.7623,108.4932,2.6853,1828.5681,34.0952,17.2088,31.0244,46.3109,32.1641,1,Minor_Injury
16.5167,27.5253,17.7468,25.4785,1.1955,1.3487,27.2749,9.5639,39.5427,7.4203,168.955,30.901,147.3352,16.1066,0.8638,52.1243,133.0527,2.6516,1500.5,50.3992,9.3943,38.9462,38.6719,46.3537,1,Minor_Injury
10.3803,19.4799,17.303,33.7072,1.1702,1.5238,15.5419,12.2928,27.2824,20.7593,151.3718,36.4254,163.6134,14.8294,0.9792,56.1045,162.194,2.9,1621.5681,59.0627,11.9362,19.6307,38.1144,33.4454,1,Minor_Injury
14.7377,22.2902,21.1197,31.6296,1.2546,1.1937,31.6508,11.5087,34.4754,13.6147,164.4315,33.738,143.15,24.9941,0.8793,40.982,135.7757,2.8224,2014.1433,23.9765,15.3797,23.3361,41.1958,44.9525,1,Minor_Injury
4.0,21.8562,9.3453,20.018,1.3198,1.4256,19.7911,9.8964,33.7823,9.0796,120.1146,25.0217,145.2354,18.7188,0.7899,54.8623,103.6755,2.8791,927.192,43.1147,16.9988,26.3698,33.0117,46.1898,1,Minor_Injury
9.1676,26.0608,12.345,19.394,1.1692,1.3611,25.753,13.7494,39.6502,15.3484,160.4907,44.4741,151.337,18.0031,0.9165,32.6672,120.0795,3.0,1865.8305,29.3595,18.0743,32.1741,27.0828,34.5511,1,Minor_Injury
4.0,21.5481,13.9309,26.1513,1.2493,1.2119,27.7258,10.3146,20.0,16.0146,124.5267,38.057,158.9932,26.6248,0.7724,80.0519,197.8249,2.6039,2071.5758,30.4829,13.8712,26.0523,37.8802,27.6922,1,Minor_Injury
5.0852,19.6492,15.1754,31.6595,1.1306,1.3199,16.9932,11.6153,47.2353,18.6868,151.7733,27.2015,150.8735,17.5872,0.8839,64.9177,151.8212,2.591,1147.6012,14.0,13.4768,34.6241,23.32,26.1935,1,Minor_Injury
8.4498,18.4583,18.3186,25.6005,1.1415,1.2275,13.0945,11.1501,38.585,14.9547,181.692,49.6679,142.4946,8.3023,0.9914,35.158,100.8527,2.5226,2620.4052,31.5533,14.8179,23.6272,35.5729,31.973,1,Minor_Injury
10.9483,17.5757,9.2842,25.5147,1.2607,1.2603,30.7623,9.4395,44.0209,14.382,131.6505,33.5292,141.926,17.4366,0.799,67.1793,158.4894,2.6142,2257.9297,24.0191,15.5407,21.323,40.4089,40.5776,1,Minor_Injury
5.0789,20.1546,6.7034,19.1793,1.2102,1.1842,24.5277,14.5619,37.7491,21.1141,128.3775,32.7042,148.7759,19.2683,0.792,26.0,124.1328,3.0,1810.6471,39.8592,10.2722,32.5123,30.9211,38.74,1,Minor_Injury
4.0,13.056,7.0978,18.9652,1.2491,1.2856,24.3081,10.6725,63.6149,20.9405,103.5982,36.8629,143.352,12.9348,0.8984,49.2755,176.7354,2.6071,1375.2409,43.1943,15.9782,44.3652,29.6071,39.2783,1,Minor_Injury
11.125,21.9553,10.8091,27.8496,1.1607,1.3205,17.9283,6.5947,38.9592,12.8703,146.9252,27.2661,154.2536,14.5233,0.9508,46.7859,123.5209,2.4668,1959.5241,29.773,9.3448,37.4304,29.9106,32.5294,1,Minor_Injury
6.1916,19.1344,17.8011,34.7372,1.1028,1.3154,29.3446,11.1853,49.8089,20.671,164.4472,37.4419,150.5244,23.8638,0.7917,75.795,128.1165,2.8088,1040.1912,32.639,16.3379,15.0,47.5086,45.1014,1,Minor_Injury
4.4244,22.1215,13.2529,29.3634,1.2689,1.2901,21.9017,10.4206,27.8588,20.6335,165.6995,44.5947,139.4456,21.0416,0.8411,45.3655,160.6492,2.7282,2590.9109,37.471,9.29,38.0283,43.9409,36.7832,1,Minor_Injury
7.9595,25.3799,8.3808,18.2174,1.1644,1.2617,18.333,16.4174,36.6444,21.311,170.5175,34.3516,140.9493,8.1135,0.844,61.6604,175.4084,2.2459,1964.2825,14.0,8.3071,39.9837,38.1508,33.6752,1,Minor_Injury
8.4871,20.6012,11.1592,23.7082,1.1631,1.263,18.674,4.5,41.5012,22.6298,105.15,35.4421,142.7586,19.8468,0.7975,34.7384,100.7728,2.5906,2489.375,46.286,11.4103,43.0502,34.7011,32.06,1,Minor_Injury
4.3797,10.8301,11.5493,24.38,1.04,1.5351,24.3543,13.8935,38.5367,12.5595,114.1534,22.2048,160.6625,11.9447,0.8392,60.913,176.4803,2.4228,1070.1253,45.9162,15.0585,36.8459,41.368,56.5493,1,Minor_Injury
17.1532,32.0648,20.7291,30.0863,1.1458,1.3059,31.7941,10.6785,38.8825,8.294,148.0443,19.7498,149.5751,21.2424,0.9706,60.5427,110.6225,2.6012,1570.8482,41.0352,12.9531,15.0,43.0499,31.4941,1,Minor_Injury
14.4036,29.5468,11.6805,23.7419,1.2279,1.3247,17.0159,11.7312,43.8762,9.2785,155.1152,35.8063,147.2477,22.1672,0.9437,77.8787,132.6318,3.0,1796.4567,23.8421,15.847,52.9221,35.8725,39.5452,1,Minor_Injury
17.8395,26.1344,11.3918,24.7769,1.18,1.2777,16.4802,9.5942,41.5049,16.0193,174.5146,30.1959,147.3456,14.4766,0.7676,78.2235,178.2626,2.7403,1767.8749,41.6531,12.764,22.7756,37.8504,26.0423,1,Minor_Injury
7.868,25.274,6.883,17.4864,1.3973,1.2193,14.7966,15.3589,27.9552,13.7554,138.3628,34.4429,151.135,14.4236,0.8003,47.2259,93.0733,2.5007,1832.2789,34.9294,14.026,39.5946,38.9448,39.0823,1,Minor_Injury
8.3532,16.8947,10.2677,25.7781,1.1875,1.417,24.554,16.6949,45.3845,10.7933,141.1616,42.9196,139.6669,19.3887,0.9512,50.4636,142.9903,2.648,1107.7915,34.0868,5.742,25.9314,54.0,40.852,1,Minor_Injury
11.6495,26.7087,11.8975,29.3596,1.1534,1.1546,25.2044,8.0425,35.683,11.5193,169.8943,49.4114,139.1905,9.1614,0.8905,67.2673,135.2754,2.6908,2322.237,15.427,11.2087,33.9243,29.1152,50.5805,1,Minor_Injury
12.211,21.831,18.2553,28.8635,1.2736,1.3644,20.2775,11.2793,41.1112,14.8778,161.0023,54.4979,136.745,23.0339,0.9518,26.1714,82.142,2.6612,2148.395,34.581,15.1601,28.4526,30.1927,42.2978,1,Minor_Injury
17.1056,29.126,7.7042,22.4098,1.2075,1.1785,39.6461,8.7434,35.5692,17.1633,170.8038,42.6635,157.8457,19.7777,0.853,51.4467,141.0438,2.4935,981.207,45.4245,13.1297,39.5405,35.235,27.4181,1,Minor_Injury
6.3311,17.2583,14.5411,31.3243,1.261,1.3693,21.295,15.3552,34.6241,12.7996,107.0133,30.9723,142.107,15.6961,0.824,35.3095,109.7806,3.0,2003.6768,36.7442,9.8223,42.5247,31.0619,39.1621,1,Minor_Injury
7.8031,20.4666,15.3965,27.7275,1.11,1.3739,21.2461,15.2418,27.2361,10.4489,146.0343,35.6317,143.1535,20.4657,0.9193,66.5469,174.522,2.8943,1080.7068,46.9521,10.382,40.1938,47.803,39.1102,1,Minor_Injury
20.2937,37.133,14.749,21.9316,1.3064,1.1723,25.0623,13.4015,32.4281,14.8207,124.4916,32.2263,152.8431,14.1392,0.7689,52.5418,148.2072,2.8721,1606.9036,27.7639,11.8694,44.3433,28.6166,30.9386,1,Minor_Injury
12.1551,23.8804,13.3412,31.276,1.1782,1.3161,26.1157,6.3859,34.6899,14.4802,147.6111,44.5465,142.3696,15.2592,0.791,57.7615,179.7508,2.5296,1559.0474,41.3226,8.8116,35.8503,23.2357,29.948,1,Minor_Injury
8.1016,19.8844,10.5521,22.5897,1.3436,1.1805,25.7438,13.7426,49.1998,16.291,119.576,22.162,144.9072,8.6882,0.8214,65.1744,118.5082,2.6705,1370.5462,34.3968,11.6736,29.0508,17.8189,23.3477,1,Minor_Injury
4.0,19.2879,7.9977,14.6225,1.1204,1.2819,25.874,15.0889,59.576,6.5023,145.4572,30.543,143.4815,14.711,0.919,64.3214,116.8872,2.6228,2213.2635,34.2204,17.2286,18.3872,26.0197,16.0,1,Minor_Injury
17.8626,27.1649,6.5941,23.5092,1.1671,1.3136,23.8424,9.6564,32.1381,9.2043,148.5002,24.9696,147.0238,20.1662,0.7707,26.0,143.7536,2.857,1016.2116,31.3046,14.5538,25.9303,42.5864,28.0671,1,Minor_Injury
8.6648,16.4576,7.7836,19.9034,1.3226,1.2791,22.5232,14.7956,46.7113,15.4196,137.6184,20.8082,142.8837,14.7225,0.7594,39.0563,88.5058,2.7928,2128.3631,28.1767,12.3004,42.6559,38.5637,34.4597,1,Minor_Injury
